STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 10:00,FM-12,,9.94,,20,-6.7,15,-9.2,-1,-18.3,40,16,330,,30.26,1,-0.03,30.29,,,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 10:51,FM-15,FEW:02 110,10,,23,-5,17,-8.1,-2,-18.9,33,13,330,,30.26,,,30.28,0,30.28,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 11:51,FM-15,FEW:02 110,10,,26,-3.3,19,-7,-2,-18.9,29,14,340,,30.24,,,30.26,0,30.26,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 12:51,FM-15,FEW:02 110 SCT:04 250,10,,28,-2.2,21,-6.3,-3,-19.4,26,13,350,,30.21,8,,30.23,0,30.23,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 13:00,FM-12,,9.94,,28,-2.2,21,-6.3,-3,-19.4,26,13,350,,30.2,8,0.06,30.23,,,,14,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 13:51,FM-15,FEW:02 110 SCT:04 250,10,,30,-1.1,22,-5.4,-1,-18.3,26,10,330,,30.19,,,30.21,0,30.21,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 14:51,FM-15,FEW:02 110 SCT:04 250,10,,30,-1.1,22,-5.4,-1,-18.3,26,13,330,,30.18,,,30.2,0,30.2,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 15:51,FM-15,FEW:02 110 SCT:04 250,10,,28,-2.2,21,-6.1,-1,-18.3,28,13,330,,30.18,5,,30.2,0,30.2,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 16:00,FM-12,,9.94,,28,-2.2,21,-6.1,-1,-18.3,28,13,330,,30.17,5,0.02,30.2,,,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 16:51,FM-15,FEW:02 130 SCT:04 250,10,,27,-2.8,21,-6.4,1,-17.2,32,10,310,,30.18,,,30.2,0,30.2,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 17:51,FM-15,FEW:02 130 SCT:04 250,10,,26,-3.3,20,-6.7,1,-17.2,34,13,340,,30.2,,,30.22,0,30.22,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 18:51,FM-15,SCT:04 130 BKN:07 250,10,,27,-2.8,20,-6.4,0,-17.8,31,14,320,,30.21,3,,30.23,0,30.23,,,,,,,,,,719,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 19:00,FM-12,,9.94,,27,-2.8,20,-6.4,0,-17.8,31,14,320,,30.2,3,-0.03,30.23,,,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 19:51,FM-15,FEW:02 130 SCT:04 250,10,,26,-3.3,20,-6.6,3,-16.1,37,13,310,,30.21,,,30.23,0,30.23,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 20:51,FM-15,FEW:02 130 SCT:04 250,10,,25,-3.9,20,-6.9,4,-15.6,40,11,320,,30.21,,,30.23,0,30.23,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 21:51,FM-15,FEW:02 130 SCT:04 250,10,,25,-3.9,20,-6.8,5,-15,42,11,300,,30.2,8,,30.22,0,30.22,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 22:00,FM-12,,9.94,,25,-3.9,20,-6.8,5,-15,42,11,300,,30.19,8,0.01,30.22,,,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 22:51,FM-15,SCT:04 250,10,,25,-3.9,20,-6.8,5,-15,42,9,270,,30.2,,,30.22,0,30.22,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 23:51,FM-15,FEW:02 250,10,,24,-4.4,19,-7,6,-14.4,46,13,270,,30.19,,,30.22,0,30.21,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,10-01-2010 23:59,SOD,,,,,,,,,,,,,,,,,,,,30,14,22,-10.6,39,0,17,43,0,718,1648,,0,0,0,30.2,30.23,12.2,23,320,18,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 00:51,FM-15,,10,,24,-4.4,20,-6.8,8,-13.3,50,9,280,,30.19,8,,30.21,0,30.21,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 01:00,FM-12,CLR:00,9.94,,24,-4.4,20,-6.8,8,-13.3,50,9,280,,30.18,8,0.01,30.21,,,27,14,20,-12.6,,,,45,0,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 01:51,FM-15,,10,,23,-5,19,-7.2,8,-13.3,53,11,300,,30.17,,,30.19,0,30.19,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 02:51,FM-15,,10,,23,-5,19,-7.2,8,-13.3,53,11,290,,30.17,,,30.19,0,30.19,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 03:51,FM-15,,10,,22,-5.6,18,-7.6,8,-13.3,55,10,290,,30.16,6,,30.18,0,30.18,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 04:00,FM-12,CLR:00,9.94,,22,-5.6,18,-7.6,8,-13.3,55,10,290,,30.15,6,0.03,30.18,,,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 04:51,FM-15,,10,,23,-5,19,-7.1,9,-12.8,55,13,300,,30.15,,,30.17,0,30.17,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 05:51,FM-15,,10,,21,-6.1,18,-7.9,9,-12.8,59,8,300,,30.16,,,30.18,0,30.18,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 06:51,FM-15,,10,,21,-6.1,18,-7.9,9,-12.8,59,9,290,,30.16,6,,30.18,0,30.18,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 07:00,FM-12,CLR:00,9.94,,21,-6.1,18,-7.9,9,-12.8,59,9,290,,30.15,6,0,30.18,,,30,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 07:51,FM-15,FEW:02 250,10,,23,-5,19,-7.1,9,-12.8,55,13,310,,30.16,,,30.18,0,30.18,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 08:51,FM-15,FEW:02 160 SCT:04 250,10,,26,-3.3,21,-5.9,9,-12.8,48,9,320,,30.16,,,30.19,0,30.18,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 09:51,FM-15,FEW:02 160 SCT:04 250,10,,28,-2.2,22,-5.3,8,-13.3,43,11,310,,30.16,1,,30.19,0,30.18,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 10:00,FM-12,,9.94,,28,-2.2,22,-5.3,8,-13.3,43,11,310,,30.15,1,-0.01,30.19,,,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 10:51,FM-15,FEW:02 110 SCT:04 160 SCT:04 250,10,,29,-1.7,23,-5.1,7,-13.9,39,6,290,,30.15,,,30.17,0,30.17,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 11:51,FM-15,SCT:04 140 BKN:07 250,10,,31,-0.6,24,-4.2,8,-13.3,38,10,290,,30.13,,,30.14,0,30.15,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 12:51,FM-15,FEW:02 140 BKN:07 250,10,,30,-1.1,24,-4.5,9,-12.8,41,9,250,,30.09,8,,30.11,0,30.11,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 13:00,FM-12,,9.94,,30,-1.1,24,-4.5,9,-12.8,41,9,250,,30.08,8,0.07,30.11,,,,21,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 13:51,FM-15,FEW:02 140 BKN:07 250,10,,32,0,25,-3.8,9,-12.8,38,11,250,,30.08,,,30.1,0,30.1,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 14:51,FM-15,FEW:02 140 BKN:07 250,10,,31,-0.6,25,-4.1,9,-12.8,40,13,260,,30.07,,,30.09,0,30.09,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 15:51,FM-15,FEW:02 140 BKN:07 250,10,,31,-0.6,25,-4.1,9,-12.8,40,10,270,,30.07,6,,30.09,0,30.09,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 16:00,FM-12,,9.94,,31,-0.6,25,-4.1,9,-12.8,40,10,270,,30.06,6,0.02,30.09,,,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 16:51,FM-15,SCT:04 140 BKN:07 250,10,,31,-0.6,25,-4.1,9,-12.8,40,14,270,,30.07,,,30.09,0,30.09,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 17:51,FM-15,SCT:04 120 BKN:07 250,10,,30,-1.1,24,-4.2,11,-11.7,45,11,270,,30.08,,,30.09,0,30.1,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 18:51,FM-15,SCT:04 120 BKN:07 250,10,,30,-1.1,24,-4.2,11,-11.7,45,7,260,,30.08,1,,30.1,0,30.1,,,,,,,,,,718,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 19:00,FM-12,,9.94,,30,-1.1,24,-4.2,11,-11.7,45,7,260,,30.07,1,-0.01,30.1,,,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 19:51,FM-15,FEW:02 110 BKN:07 130 BKN:07 250,10,,31,-0.6,25,-3.9,11,-11.7,43,11,270,,30.09,,,30.11,0,30.11,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 20:51,FM-15,SCT:04 75 BKN:07 95 OVC:08 130,10,,31,-0.6,26,-3.5,14,-10,49,11,260,,30.09,,,30.11,0,30.11,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 21:51,FM-15,FEW:02 70 SCT:04 90 OVC:08 130,10,,30,-1.1,25,-3.9,14,-10,51,10,260,,30.09,0,,30.11,0,30.11,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 22:00,FM-12,,9.94,,30,-1.1,25,-3.9,14,-10,51,10,260,,30.08,0,-0.01,30.11,,,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 22:51,FM-15,FEW:02 65 SCT:04 90 BKN:07 130,10,,30,-1.1,25,-3.9,14,-10,51,10,260,,30.09,,,30.11,0,30.11,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 23:51,FM-15,OVC:08 80,10,,31,-0.6,25,-3.8,12,-11.1,45,8,280,,30.08,,,30.09,0,30.1,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,11-01-2010 23:59,SOD,,,,,,,,,,,,,,,,,,,,32,21,27,-5.6,47,10,22,38,0,718,1649,,0,0,0,30.12,30.14,10.4,24,330,15,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 00:51,FM-15,OVC:08 70,10,,32,0,26,-3.5,11,-11.7,41,10,290,,30.06,8,,30.08,0,30.08,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 01:00,FM-12,,9.94,,32,0,26,-3.5,11,-11.7,41,10,290,,30.05,8,0.03,30.08,,,32,21,27,-5.5,,,,38,0,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 01:51,FM-15,OVC:08 70,10,,31,-0.6,25,-4.1,9,-12.8,40,10,320,,30.06,,,30.08,0,30.08,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 02:51,FM-15,OVC:08 70,10,,30,-1.1,24,-4.4,10,-12.2,43,8,320,,30.06,,,30.08,0,30.08,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 03:51,FM-15,BKN:07 70 OVC:08 130,10,,30,-1.1,24,-4.2,11,-11.7,45,9,320,,30.04,8,,30.06,0,30.06,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 04:00,FM-12,,9.94,,30,-1.1,24,-4.2,11,-11.7,45,9,320,,30.03,8,0.01,30.06,,,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 04:51,FM-15,BKN:07 70 OVC:08 130,10,,30,-1.1,25,-4,13,-10.6,49,10,320,,30.04,,,30.06,0,30.06,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 05:51,FM-15,OVC:08 70,10,,29,-1.7,24,-4.2,14,-10,54,10,340,,30.05,,,30.07,0,30.07,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 06:51,FM-15,OVC:08 70,10,,29,-1.7,25,-3.9,16,-8.9,58,11,340,,30.06,3,,30.08,0,30.08,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 07:00,FM-12,,9.94,,29,-1.7,25,-3.9,16,-8.9,58,11,340,,30.05,3,-0.01,30.08,,,32,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,12-01-2010 07:51,FM-15,FEW:02 50 BKN:07 70 BKN:07 140,10,,29,-1.7,25,-3.9,16,-8.9,58,11,310,,30.07,,,30.09,0,30.09,,,,,,,,,,718,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
